Source,Country,ISO3,ISO2,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,Eval_UNIT,IU_NAME_reported,IU_ID_reported,IU_NAME_2018_spatial,IU_id_2018_spatial,Sub_District,Subdistrict_ID,LocationName,SiteID,LocationType,longitude,latitude,Georeliability,SurveyYear,SurveyMonth,Age_start,Age_end,Survey_type,Diagnostic_type,Diagnostic_method,dgx_level,Examined,Positive,Prevalence,Perc_HighInfection,Perc_ModerateInfection,Species,SpeciesType,Quality,Dups,best_prev,serial_number,citation,publication_year,Composite_IU_ID
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Dubajo P/S,62899,,31.684750000000001,3.4243600000000001,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,4,8,null,null,mansoni,intestinal,1,3,0,37691,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Dubaju P/S,18442,,31.684999999999999,3.4239999999999999,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,1,1.6699999999999999,null,null,mansoni,intestinal,1,0,1,38763,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Dzaipi,18443,,31.940000000000001,3.4500000000000002,1,2001,,null,null,,Parasitological,Kato-Katz,1,59,6,10.17,null,null,mansoni,intestinal,2,3,1,37685,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Dzaipi,UGA0016,,31.940000000000001,3.4500000000000002,1,1998,,8,14,,Parasitological,Kato-Katz,1,59,44,74.579999999999998,null,null,mansoni,intestinal,3,2,0,78537,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Elema P/S,18446,,31.900939999999999,3.4757199999999999,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,4,6.6699999999999999,null,null,mansoni,intestinal,1,3,1,37713,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Elema P/S,62902,,31.900939999999999,3.4757199999999999,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,0,0,null,null,mansoni,intestinal,1,2,0,37703,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Elema,18444,,31.9011,3.47593,3,2001,,null,null,,Parasitological,Kato-Katz,1,59,2,3.3900000000000001,null,null,mansoni,intestinal,2,3,1,38766,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Elema,UGA0016,,31.9011,3.47593,3,1998,,8,15,,Parasitological,Kato-Katz,1,59,14,23.73,null,null,mansoni,intestinal,3,2,0,78499,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Etejo P/S,18448,,31.798020000000001,3.5253700000000001,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,1,1.6699999999999999,null,null,mansoni,intestinal,1,3,1,37690,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Etejo P/S,18447,,31.798020000000001,3.5253700000000001,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,1,2,null,null,mansoni,intestinal,1,2,0,37681,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,,null,,,Etia P/S,18449,,null,null,99,2015,,null,null,,Parasitological,Kato-Katz,1,60,3,5,null,null,mansoni,intestinal,1,0,1,38764,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Gulinya P/S,18451,,31.655999999999999,3.2869999999999999,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,9,15,null,null,mansoni,intestinal,1,0,1,38762,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Gulinya,18450,,31.655999999999999,3.2869999999999999,1,2001,,null,null,,Parasitological,Kato-Katz,1,59,7,11.859999999999999,null,null,mansoni,intestinal,2,3,1,37708,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Gulinya,UGA0016,,31.655999999999999,3.2869999999999999,1,1998,,8,16,,Parasitological,Kato-Katz,1,59,52,88.140000000000001,null,null,mansoni,intestinal,3,2,0,78518,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Amuru,49710,,,Keyo,18452,,32.165999999999997,2.8140000000000001,1,2001,,null,null,,Parasitological,Kato-Katz,1,62,4,6.4500000000000002,null,null,mansoni,intestinal,2,3,1,37706,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Amuru,49710,,,Keyo,UGA0016,,32.165999999999997,2.8140000000000001,1,1998,,9,16,,Parasitological,Kato-Katz,1,62,26,41.939999999999998,null,null,mansoni,intestinal,3,2,0,78473,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Lewa,18453,,31.9101,3.2174299999999998,3,2001,,null,null,,Parasitological,Kato-Katz,1,62,9,14.52,null,null,mansoni,intestinal,2,3,1,37683,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Lewa,UGA0016,,31.9101,3.2174299999999998,3,1998,,9,14,,Parasitological,Kato-Katz,1,62,59,95.159999999999997,null,null,mansoni,intestinal,3,2,0,78361,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Yumbe,49816,,,Lori Community,18454,,31.309999999999999,3.5099999999999998,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,0,0,null,null,mansoni,intestinal,1,0,1,38767,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Maasa P/S,18455,,31.616,3.266,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,4,6.6699999999999999,null,null,mansoni,intestinal,1,0,1,38770,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Miniki P/S,18456,,31.895130000000002,3.45736,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,2,4,null,null,mansoni,intestinal,1,2,1,37686,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Nyeu P/S,18457,,31.805,3.484,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,1,2,null,null,mansoni,intestinal,1,3,1,37694,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Nyeu P/S,62908,,31.805,3.484,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,0,0,null,null,mansoni,intestinal,1,3,0,38771,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Odu,18458,,31.7837,3.22953,3,2001,,null,null,,Parasitological,Kato-Katz,1,59,6,10.17,null,null,mansoni,intestinal,2,3,1,37687,,null,AUGA0512449707
GAHI,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Odu,UGA0016,,31.7837,3.22953,3,1998,,9,14,,Parasitological,Kato-Katz,1,59,44,74.579999999999998,null,null,mansoni,intestinal,3,2,0,78363,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Ogolo North Community,18459,,31.986999999999998,3.548,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,0,0,null,null,mansoni,intestinal,1,0,1,37688,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Ogolo P/S,18460,,31.986999999999998,3.548,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,1,1.6699999999999999,null,null,mansoni,intestinal,1,0,1,37682,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Oligi P/S,18461,,31.742000000000001,3.3740000000000001,3,2015,,null,null,,Parasitological,Kato-Katz,1,60,12,20,null,null,mansoni,intestinal,1,0,1,37680,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Openzinzi P/S,18462,,31.75356,3.33419,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,13,26,null,null,mansoni,intestinal,1,3,1,38768,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Openzinzi P/S,62910,,31.75356,3.33419,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,11,22,null,null,mansoni,intestinal,1,3,0,38761,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Oyuwi P/S,18463,,31.748000000000001,3.3340000000000001,1,2011,,null,null,,Parasitological,Kato-Katz,1,46,12,26.09,null,null,mansoni,intestinal,1,3,1,37701,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,Adjumani,49707,,,Oyuwi P/S,62911,,31.748000000000001,3.3340000000000001,1,2011,,null,null,,Parasitological,Kato-Katz,1,46,6,13.039999999999999,null,null,mansoni,intestinal,1,3,0,37707,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5124,Adjumani,49707,null,ADJUMANI,49707,,null,,,Umwia P/S,18464,,null,null,99,2015,,null,null,,Parasitological,Kato-Katz,1,60,1,1.6699999999999999,null,null,mansoni,intestinal,1,0,1,37711,,null,AUGA0512449707
AFRO,Uganda,UGA,UG,Northern Region,5125,Amolatar,49708,null,AMOLATAR,49708,Amolatar,49708,,,Abarler,62912,,32.877200000000002,1.6395,3,2002,,null,null,,Parasitological,Kato-Katz,1,56,31,55.359999999999999,null,null,mansoni,intestinal,2,4,1,37719,,null,AUGA0512549708
AFRO,Uganda,UGA,UG,Northern Region,5125,Amolatar,49708,null,AMOLATAR,49708,Amolatar,49708,,,Balirwa Com,62913,,32.915120000000002,1.60934,3,2007,,null,null,,Parasitological,Kato-Katz,1,179,19,10.609999999999999,null,null,mansoni,intestinal,1,0,1,37715,,null,AUGA0512549708
AFRO,Uganda,UGA,UG,Northern Region,5125,Amolatar,49708,null,AMOLATAR,49708,Amolatar,49708,,,Muntu P/S,62914,,32.909269999999999,1.6088800000000001,3,2007,,null,null,,Parasitological,Kato-Katz,1,239,4,1.6699999999999999,null,null,mansoni,intestinal,1,0,1,37716,,null,AUGA0512549708
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Acowa,UGA0016,,33.801499999999997,2.0718299999999998,3,1998,,7,14,,Parasitological,Kato-Katz,1,41,0,0,null,null,mansoni,intestinal,3,2,1,78435,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Aeket Camp,UGA0016,,33.683,2.32558,3,1998,,7,14,,Parasitological,Kato-Katz,1,42,2,4.7599999999999998,null,null,mansoni,intestinal,3,2,1,78384,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Angole,UGA0016,,33.786099999999998,1.8232699999999999,3,1998,,5,14,,Parasitological,Kato-Katz,1,42,0,0,null,null,mansoni,intestinal,3,2,1,78509,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Kabos,UGA0016,,33.428800000000003,2.00963,3,2005,,5,16,,Parasitological,Kato-Katz,1,65,18,27.690000000000001,null,null,mansoni,intestinal,1,2,1,78383,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Kaperebyong,UGA0016,,33.752000000000002,2.2109999999999999,1,1998,,7,13,,Parasitological,Kato-Katz,1,42,0,0,null,null,mansoni,intestinal,3,2,1,78329,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Napyanga,UGA0016,,33.457099999999997,2.08887,3,2005,,5,16,,Parasitological,Kato-Katz,1,64,27,42.189999999999998,null,null,mansoni,intestinal,1,2,1,78442,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
GAHI,Uganda,UGA,UG,Eastern Region,5126,Amuria,49709,null,AMURIA,49709,Amuria,49709,,,Okude,UGA0016,,33.374600000000001,2.0635300000000001,3,1998,,7,14,,Parasitological,Kato-Katz,1,42,4,9.5199999999999996,null,null,mansoni,intestinal,3,2,1,78507,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512649709
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Bilbia P/S,62926,,32.068930000000002,3.4733399999999999,3,2009,,null,null,,Parasitological,Kato-Katz,1,5,5,100,null,null,mansoni,intestinal,1,3,1,37734,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Bilbia P/S,18473,,32.068930000000002,3.4733399999999999,3,2008,,null,null,,Parasitological,Kato-Katz,1,68,17,25,null,null,mansoni,intestinal,1,3,0,37740,,null,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Bilbia,UGA0025,,32.068899999999999,3.4733399999999999,3,2009,,5,18,,Parasitological,Kato-Katz,1,51,17,33.329999999999998,null,null,mansoni,intestinal,1,2,1,75175,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Elegu P/S,62928,,32.078890000000001,3.5046599999999999,3,2009,,null,null,,Parasitological,Kato-Katz,1,10,10,100,null,null,mansoni,intestinal,1,3,1,37747,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Elegu P/S,18474,,32.078890000000001,3.5046599999999999,3,2008,,null,null,,Parasitological,Kato-Katz,1,67,25,37.310000000000002,null,null,mansoni,intestinal,1,3,0,37748,,null,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Elegu,UGA0025,,32.078899999999997,3.5046599999999999,3,2009,,5,18,,Parasitological,Kato-Katz,1,64,25,39.060000000000002,null,null,mansoni,intestinal,1,2,1,75203,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Lira,49771,,,Juba Road P/S,62930,,32.881,2.2530000000000001,1,2009,,null,null,,Parasitological,Kato-Katz,1,3,3,100,null,null,mansoni,intestinal,1,3,1,37729,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Lira,49771,,,Juba Road P/S,18477,,32.881,2.2530000000000001,1,2008,,null,null,,Parasitological,Kato-Katz,1,64,4,6.25,null,null,mansoni,intestinal,1,3,0,37741,,null,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Lira,49771,,,Juba Road,UGA0025,,32.881,2.2530000000000001,1,2009,,5,18,,Parasitological,Kato-Katz,1,64,4,6.25,null,null,mansoni,intestinal,1,2,1,75161,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Karutu Com,62932,,32.160609999999998,3.2414399999999999,3,2009,,null,null,,Parasitological,Kato-Katz,1,9,8,88.890000000000001,null,null,mansoni,intestinal,1,3,1,37750,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Karutu Com,18478,,32.160609999999998,3.2414399999999999,3,2008,,null,null,,Parasitological,Kato-Katz,1,65,13,20,null,null,mansoni,intestinal,1,3,0,37731,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Karutu P/S,62933,,32.160609999999998,3.2414399999999999,3,2009,,null,null,,Parasitological,Kato-Katz,1,12,12,100,null,null,mansoni,intestinal,1,3,1,37728,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Karutu P/S,18479,,32.160609999999998,3.2414399999999999,3,2008,,null,null,,Parasitological,Kato-Katz,1,68,16,23.530000000000001,null,null,mansoni,intestinal,1,3,0,37743,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Okidi Com,18480,,32.221200000000003,3.2652000000000001,3,2008,,null,null,,Parasitological,Kato-Katz,1,71,16,22.539999999999999,null,null,mansoni,intestinal,1,3,0,37742,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Okidi P/S,62936,,32.221209999999999,3.2652000000000001,3,2009,,null,null,,Parasitological,Kato-Katz,1,23,23,100,null,null,mansoni,intestinal,1,3,1,37738,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Okidi P/S,18481,,32.221209999999999,3.2652000000000001,3,2008,,null,null,,Parasitological,Kato-Katz,1,65,40,61.539999999999999,null,null,mansoni,intestinal,1,3,0,37735,,null,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Okidi,UGA0025,,32.177999999999997,3.3450000000000002,1,2009,,5,18,,Parasitological,Kato-Katz,1,61,40,65.569999999999993,null,null,mansoni,intestinal,1,2,1,75144,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Okidi,UGA0025,,32.177999999999997,3.3450000000000002,1,2009,,5,60,,Parasitological,Kato-Katz,1,71,16,22.539999999999999,null,null,mansoni,intestinal,1,2,0,75094,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Pagak,UGA0016,,32.156199999999998,2.8348800000000001,3,1998,,8,13,,Parasitological,Kato-Katz,1,55,9,16.359999999999999,null,null,mansoni,intestinal,3,2,1,78490,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Pawel Langeta P/S,62939,,32.156320000000001,3.0884299999999998,3,2009,,null,null,,Parasitological,Kato-Katz,1,4,4,100,null,null,mansoni,intestinal,1,3,1,37745,,null,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Pawel Langeta P/S,18483,,32.156320000000001,3.0884299999999998,3,2008,,null,null,,Parasitological,Kato-Katz,1,60,12,20,null,null,mansoni,intestinal,1,3,0,37737,,null,AUGA0512749710
GAHI,Uganda,UGA,UG,Northern Region,5127,Amuru,49710,null,AMURU,49710,Amuru,49710,,,Pawel Langeta,UGA0025,,32.158000000000001,3.0880000000000001,1,2009,,5,18,,Parasitological,Kato-Katz,1,58,12,20.690000000000001,null,null,mansoni,intestinal,1,2,1,75093,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0512749710
AFRO,Uganda,UGA,UG,Northern Region,5128,Apac,49711,null,APAC,49711,Apac,49711,,,Abwal A Com,62940,,32.557740000000003,2.0830099999999998,3,2012,,null,null,,Parasitological,Kato-Katz,1,58,0,0,null,null,mansoni,intestinal,1,0,1,37762,,null,AUGA0512849711
AFRO,Uganda,UGA,UG,Northern Region,5128,Apac,49711,null,APAC,49711,Apac,49711,,,Acandyang Com,62941,,32.603870000000001,2.0090300000000001,3,2012,,null,null,,Parasitological,Kato-Katz,1,61,1,1.6399999999999999,null,null,mansoni,intestinal,1,0,1,37766,,null,AUGA0512849711
GAHI,Uganda,UGA,UG,Northern Region,5128,Apac,49711,null,APAC,49711,Apac,49711,,,Achandyang,UGA0032,,32.603999999999999,2.008,3,2009,,5,60,,Parasitological,Urine Filtration,1,108,1,0.93000000000000005,null,null,haematobium,urogenital,1,2,1,74532,"Stothard JR, Sousa-Figuereido JC, Betson M, Adriko M, Arinaitwe M, Rowell C, Besiyge F, Kabatereine NB (2011) Schistosoma mansoni Infections in young children: when are schistosome antigens in urine, eggs in stool and antibodies to eggs first detectable? PLoS Negl Trop Dis, 5:e938.",2011,AUGA0512849711
